state_code,household_size,household_weight,household_agi,employment_income,fed_income_tax,ca_income_tax,filing_status,is_married_couple,size_bucket,consumption_allowance,rebate_after_phaseout,excess_over_threshold,allowance_no_phaseout,allowance_phaseout
CA,2,9.412352,112706.92578125,112095.234375,10179.646240234375,3117.3031005859375,mfj,1,2,29160.0,25454.660442187498,12706.92578125,29160.0,25454.660442187498
CA,4,436.9988,163377.1171875,171809.5234375,14078.253906250002,4548.94677734375,mfj,1,4,39440.0,14444.064981250001,63377.1171875,39440.0,14444.064981250001
CA,2,282.19818,75871.0234375,82238.095703125,4952.721374511719,1171.739875793457,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,5,2001.2927,60416.2314453125,69459.23950195312,1703.423080444336,-1048.4070281982422,single,0,5,35140.0,27819.472540234376,10416.2314453125,35140.0,27819.472540234376
CA,1,0.4900165,36666.3984375,36666.66796875,2415.9677734375,421.51593017578125,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,181.01704,179288.40625,172857.140625,22625.44921875,7986.10546875,mfj,1,3,34300.0,7104.07665625,79288.40625,34300.0,7104.07665625
CA,1,42.958313,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,11384.447,504131.4375,117668.572265625,91407.4765625,36514.07421875,mfj,1,2,29160.0,0.0,404131.4375,29160.0,0.0
CA,4,24.521177,181101.453125,167619.046875,19524.3203125,7693.71875,mfj,1,4,39440.0,7453.5868875,81101.453125,39440.0,7453.5868875
CA,2,1333.0581,481780.53125,0.0,90238.796875,33525.50390625,mfj,1,2,29160.0,0.0,381780.53125,29160.0,0.0
CA,3,423000.7,166535.875,178095.234375,19803.90234375,6798.12060546875,mfj,1,3,34300.0,11478.194875,66535.875,34300.0,11478.194875
CA,4,51.50447,47357.5703125,70190.4765625,-684.242919921875,4.0,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,4,241.39392,260494.72265625,178095.2421875,28934.87451171875,9694.980346679688,mfj,1,4,39440.0,0.0,160494.72265625,39440.0,0.0
CA,2,1848.3275,29428.572265625,31428.572265625,-2622.7529296875,-14.26612663269043,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,4,539.0975,73670.599609375,73333.333984375,-5086.073974609375,576.2279357910156,single,0,4,30000.0,15797.640234375001,23670.599609375,30000.0,15797.640234375001
CA,2,576.9219,35469.58203125,36666.66796875,2272.349853515625,373.643310546875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,7,517.3781,95162.2578125,102038.09375,-4155.2249755859375,-46.26579284667969,mfj,1,7,54860.0,54860.0,0.0,54860.0,54860.0
CA,5,238.01875,96380.953125,96380.953125,1613.7144775390625,361.8123474121094,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,1,25342.72,48190.4765625,48190.4765625,3798.857177734375,931.588623046875,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,704.85986,16238.095703125,16238.095703125,163.8095703125,-147.03636169433594,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,1453.4777,21862.76171875,21862.76171875,726.2761840820312,-83.14595794677734,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,6868.965,60605.7734375,40857.142578125,-190.28466796875,-234.48291015625,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,3,151.20085,74670.71875,0.0,3689.143096923828,118.30999755859375,single,0,3,24860.0,12593.7186375,24670.71875,24860.0,12593.7186375
CA,2,2.311765,269595.375,272380.953125,43782.6875,16852.91796875,mfj,1,2,29160.0,0.0,169595.375,29160.0,0.0
CA,3,143792.94,114118.859375,129322.2841796875,7726.2626953125,2588.45166015625,mfj,1,3,34300.0,29457.231234374998,14118.859375,34300.0,29457.231234374998
CA,2,79.27705,63752.2578125,0.0,3115.391845703125,4.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,819.9075,260120.78125,261904.765625,56307.05078125,20152.78515625,single,0,1,14580.0,0.0,210120.78125,14580.0,0.0
CA,4,16.771807,0.0,0.0,0.0,0.0,single,0,4,30000.0,30000.0,0.0,30000.0,30000.0
CA,1,153.67735,31588.904296875,31428.572265625,1806.66845703125,213.50331115722656,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,1870.3593,171746.96875,130952.3828125,23667.369140625,8920.20703125,single,0,2,19720.0,0.0,121746.96875,19720.0,0.0
CA,4,900.23096,269514.17968749994,273428.5703125,32816.11962890625,12327.669433593752,mfj,1,4,39440.0,0.0,169514.17968749994,39440.0,0.0
CA,9,1589.7091,57619.048828125,57619.048828125,-3441.94140625,-1064.5803527832031,single,0,7,45420.0,38498.856044531254,7619.048828125,45420.0,38498.856044531254
CA,2,31.730558,62737.14453125,62857.14453125,5643.171875,1893.0115966796875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,354.76547,78185.5546875,77523.8125,9006.5205078125,3156.398681640625,single,0,1,14580.0,6361.092253125001,28185.5546875,14580.0,6361.092253125001
CA,1,18.255749,36.438941955566406,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,6,632.9209,119000.2314453125,70190.4775390625,5672.6038818359375,1304.357421875,mfj,1,6,49720.0,40273.08492539063,19000.2314453125,49720.0,40273.08492539063
CA,6,931.6217,117141.6171875,125714.2861328125,8104.993896484375,718.9091186523435,single,0,6,40280.0,0.0,67141.6171875,40280.0,0.0
CA,2,755.67224,49406.8037109375,34571.4296875,1895.5307006835938,237.91015625,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,5,545.3122,48895.638671875,70190.4765625,1022.4572143554688,42.06491470336914,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,2,45.72344,110682.625,110000.0,8914.5029296875,2545.277587890625,mfj,1,2,29160.0,26044.94655,10682.625,29160.0,26044.94655
CA,1,128025.83,28907.7265625,0.0,1144.6181640625,37.827293395996094,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,7,574.1882,111348.96356964111,83809.525390625,-721.958984375,215.3526153564453,mfj,1,7,54860.0,48633.95858569488,11348.963569641113,54860.0,48633.95858569488
CA,6,2640.961,51529.61145019531,40857.143493652344,-1112.275650024414,-554.134521484375,mfj,1,6,49720.0,49720.0,0.0,49720.0,49720.0
CA,1,13478.813,105123.8359375,104761.90625,14957.37109375,5664.65869140625,single,0,1,14580.0,0.0,55123.8359375,14580.0,0.0
CA,1,357.02194,272381.65625,272380.9375,60598.35546875,20806.982421875,single,0,1,14580.0,0.0,222381.65625,14580.0,0.0
CA,3,4663.229,101292.720703125,27238.095703125,6801.585205078125,2934.4166259765625,mfj,1,3,34300.0,33856.596798828126,1292.720703125,34300.0,33856.596798828126
CA,2,1081.577,49679.484375,0.0,335.83056640625,4.0,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,3,9832.987,112801.8203125,107904.7578125,9382.21875,2821.42919921875,mfj,1,3,34300.0,29908.9756328125,12801.8203125,34300.0,29908.9756328125
CA,2,19.990223,37666.9921875,37714.28515625,846.69921875,21.619842529296875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,62.909084,76432.8828125,78571.4296875,5203.94580078125,1088.0352783203125,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,7,19.853184,65102.93035888672,68304.76171875,-865.901611328125,6.0,mfj,1,7,54860.0,54860.0,0.0,54860.0,54860.0
CA,2,528.54584,24688.46484375,31428.572265625,0.0,-2.9128522872924805,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,2.460922,16855.601806640625,16761.904296875,176.1904296875,-174.20375442504883,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,6,317.25516,169563.1787109375,178095.2373046875,9249.128173828125,1971.3608856201172,mfj,1,6,49720.0,15133.187544921875,69563.1787109375,49720.0,15133.187544921875
CA,2,10942.407,31997.166015625,27238.095703125,0.0,-42.39520263671875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,427.3298,106221.1640625,0.0,10969.6875,3968.361328125,single,0,1,14580.0,0.0,56221.1640625,14580.0,0.0
CA,1,332.51688,6114.2861328125,15714.2861328125,0.0,-152.97166442871094,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,17.114391,48934.9296875,61179.90625,-2029.2191162109375,4.0,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,4,326.64597,101999.5078125,105390.4765625,4456.044921875,413.1903381347656,mfj,1,4,39440.0,38651.39411875,1999.5078125,39440.0,38651.39411875
CA,4,299.16147,23783.88671875,34571.4287109375,-3400.0,2.0,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,4,866.511,38433.24121093749,30380.953125,-8746.603515625,-66.30205535888672,single,0,4,30000.0,30000.0,0.0,30000.0,30000.0
CA,5,847.9863,59057.44726562501,73752.3818359375,-538.0648193359375,-40.39520263671875,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,1,7474.6733,27248.099609375,24095.23828125,1069.8099365234375,-72.00696563720703,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,8,9.305492,115954.65820312501,110000.001953125,4606.5601806640625,1218.8534851074216,mfj,1,7,54860.0,46107.274509765615,15954.658203125015,54860.0,46107.274509765615
CA,9,756.8139,57146.859375,59714.287109375,-4718.912689208984,-2062.5613508224487,single,0,7,45420.0,38927.79294375,7146.859375,45420.0,38927.79294375
CA,1,832.94165,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,142.37355,128881.3046875,62857.14453125,4805.9384765625,1739.315185546875,mfj,1,4,39440.0,28049.213431250002,28881.3046875,39440.0,28049.213431250002
CA,3,30.609612,88605.5,89047.62109375,4290.193603515625,1549.1390991210938,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,4,40.58507,79586.0,78571.4248046875,5582.31982421875,1214.1600341796875,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,4,0.3100795,111047.62109375,111047.62109375,4907.714599609375,136.46337890625,single,0,4,30000.0,0.0,61047.62109375,30000.0,0.0
CA,3,261.46893,671357.5,523809.53125,167876.28125,52554.78515625,mfj,1,3,34300.0,0.0,571357.5,34300.0,0.0
CA,1,203286.88,34475.4296875,34571.4296875,2153.051513671875,333.877197265625,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,1180.6827,12828.571044921875,13828.571044921875,-728.1714248657227,-576.2972106933594,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,2,2655.2344,145056.15625,146666.671875,18906.4765625,6434.96142578125,single,0,2,19720.0,0.0,95056.15625,19720.0,0.0
CA,5,567.7223,35808.3125,36666.66796875,-11450.18359375,3.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,2,5.695296,46342.857421875,47142.857421875,1714.2857055664062,-21.74737548828125,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,8,4233.933,12571.4287109375,12571.4287109375,-6539.2861328125,-3515.3786621093745,single,0,7,45420.0,45420.0,0.0,45420.0,45420.0
CA,6,201.94044,162363.609375,178095.234375,11401.994140625,5027.099609375,single,0,6,40280.0,0.0,112363.609375,40280.0,0.0
CA,9,429.59494,355132.3203125,106857.142578125,26497.9755859375,15082.459350585938,mfj,1,7,54860.0,0.0,255132.3203125,54860.0,0.0
CA,5,587.4143,73689.78018188477,80666.6689453125,3552.6275024414062,457.3728485107422,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,5,1273.3971,108592.8515625,108952.3828125,3063.142578125,1334.89111328125,mfj,1,5,44580.0,40749.3067734375,8592.8515625,44580.0,40749.3067734375
CA,1,168967.17,157428.53125,78571.4296875,23877.45703125,8815.5224609375,single,0,1,14580.0,0.0,107428.53125,14580.0,0.0
CA,4,269234.56,0.0,0.0,0.0,0.0,single,0,4,30000.0,30000.0,0.0,30000.0,30000.0
CA,2,1098886.1,90987.1796875,104761.90625,6950.46142578125,1635.6580810546875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,617.92834,3637.5341796875,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,766.76135,33964.76171875,34864.76171875,2091.771484375,373.450439453125,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,5,317.73767,52813.07421875,61704.76171875,833.4766540527344,-130.21754455566406,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,4,5554.07,42186.4033203125,28550.76171875,1442.0914306640625,174.6278839111328,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,1,16.722052,0.7287788391113281,0.0,-363.40771484375,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,6.391135,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,0.56752926,104250.6953125,35619.04833984375,4608.500885009766,7.0,mfj,1,4,39440.0,37763.52576875,4250.6953125,39440.0,37763.52576875
CA,4,166898.03,63238.65625,27238.095703125,-1604.361328125,-1226.5234375,single,0,4,30000.0,22056.806249999998,13238.65625,30000.0,22056.806249999998
CA,1,8.780729,94285.7109375,94285.7109375,12583.8564453125,4655.712890625,single,0,1,14580.0,1666.286690625,44285.7109375,14580.0,1666.286690625
CA,3,424.32993,24163.926307678223,20952.380859375,648.8070068359375,-101.83472442626953,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,5,71.419,44905.4013671875,112095.2392578125,0.0,-178.5834197998047,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,2,14.729505,253512.4375,238857.1484375,19848.263671875,14295.232421875,mfj,1,2,29160.0,0.0,153512.4375,29160.0,0.0
CA,1,107.50967,209523.8125,209523.8125,40062.12109375,15281.2275390625,single,0,1,14580.0,0.0,159523.8125,14580.0,0.0
CA,4,1.2132101,172930.015625,172857.140625,19226.603515625,6931.775390625,mfj,1,4,39440.0,10676.4018375,72930.015625,39440.0,10676.4018375
CA,3,83.09512,49598.95703125,11523.8095703125,-270.104248046875,3.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,4,3763.1382,29388.29296875,29542.85693359375,-3400.0,-626.2362670898438,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,3888.4065,0.7287788391113281,0.0,0.0,0.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,4,192.7214,42595.42578125,42952.38232421875,285.3026123046875,4.0,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,43.880035,77261.953125,0.0,4931.4345703125,163.25048828125,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,15550.695,68356.1875,0.0,0.0,6.0,single,0,1,14580.0,9227.335725,18356.1875,14580.0,9227.335725
CA,4,4132.3735,136190.46875,136190.46875,9643.9033203125,3721.3173828125,mfj,1,4,39440.0,25166.479124999998,36190.46875,39440.0,25166.479124999998
CA,5,2.4600115,87692.421875,0.0,-1196.64208984375,8.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,2,5146.388,231732.734375,0.0,23746.958984375,4481.37646484375,mfj,1,2,29160.0,0.0,131732.734375,29160.0,0.0
CA,2,3.4692032,3296.426025390625,0.0,0.0,0.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,913.1539,41247.69140625,31428.572265625,1049.7691650390625,-1.9128522872924805,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,1566.0073,18049.455604553223,0.0,119.83984375,1.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,4,1524.3337,150573.921875,157142.859375,12808.263671875,4722.4599609375,mfj,1,4,39440.0,19493.6452125,50573.921875,39440.0,19493.6452125
CA,3,98.48752,153191.84967041016,154000.0,17703.78515625,6296.89306640625,mfj,1,3,34300.0,16055.195563049318,53191.849670410156,34300.0,16055.195563049318
CA,2,11683.745,256312.125,0.0,33607.10546875,13193.873046875,mfj,1,2,29160.0,0.0,156312.125,29160.0,0.0
CA,3,1662.1223,37245.4814453125,20952.380859375,635.2380981445312,-196.45941162109375,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,3,357.5807,2934.06201171875,2933.333251953125,0.0,-190.739990234375,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,1961.4194,32639.173828125,0.0,1698.7008056640625,111.42694091796875,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,52944.844,102855.140625,78571.4296875,4557.390869140625,565.5046997070312,mfj,1,3,34300.0,33320.686765625,2855.140625,34300.0,33320.686765625
CA,1,6754.769,23160.857421875,25142.857421875,856.0857543945312,-26.27923583984375,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,2.5057206,127727.505859375,129189.234375,9454.44921875,1938.1642150878906,mfj,1,3,34300.0,24789.465490234375,27727.505859375,34300.0,24789.465490234375
CA,4,405.76703,184926.3125,188571.421875,20365.7890625,8049.4306640625,mfj,1,4,39440.0,5945.06235,84926.3125,39440.0,5945.06235
CA,2,1386.3971,69449.49609375,36666.66796875,3886.9276123046875,747.6998291015625,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,102427.984,3455.8828125,0.0,-1357.7890625,-998.7501220703125,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,1,18340.855,30592.75390625,0.0,1687.1304931640625,120.32101440429688,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,5,638.26373,180244.69873046875,193809.52685546875,14645.31787109375,4573.432087898254,mfj,1,5,44580.0,8806.913305957029,80244.69873046875,44580.0,8806.913305957029
CA,8,7458.5874,530206.927734375,272904.76220703125,86254.7041015625,29715.514297485348,mfj,1,7,54860.0,0.0,430206.927734375,54860.0,0.0
CA,1,625.051,98874.5390625,99523.8125,13593.3984375,5082.47412109375,single,0,1,14580.0,328.1844093750001,48874.5390625,14580.0,328.1844093750001
CA,1,0.36390564,5476.0439453125,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,1235.1503,112057.255859375,124142.85546875,7536.7730712890625,1589.095230102539,mfj,1,4,39440.0,34684.6182890625,12057.255859375,39440.0,34684.6182890625
CA,4,1171.7085,46722.8115234375,33691.4296875,-7470.27392578125,4.0,single,0,4,30000.0,30000.0,0.0,30000.0,30000.0
CA,5,719.5161,49371.2109375,47142.85546875,-482.87890625,4.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,4,99.51917,120345.4912109375,110000.001953125,8888.4423828125,2631.54150390625,mfj,1,4,39440.0,31415.738266406253,20345.4912109375,39440.0,31415.738266406253
CA,1,1521.9966,513949.625,146666.671875,131475.203125,39480.640625,single,0,1,14580.0,0.0,463949.625,14580.0,0.0
CA,4,1979.2845,169576.1953125,103714.287109375,10412.24462890625,1203.7576904296875,mfj,1,4,39440.0,11999.14856875,69576.1953125,39440.0,11999.14856875
CA,4,1533.0404,41960.75,0.0,0.0,-167.7862091064453,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,1.6846057,145457.46875,0.0,13786.9306640625,3099.70556640625,mfj,1,2,29160.0,15904.602112499997,45457.46875,29160.0,15904.602112499997
CA,2,1216.7354,25949.986328125,26190.4765625,0.0,-52.26579284667969,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,1007.2853,47486.72265625,55523.80859375,3714.40673828125,889.3634033203125,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,11910.063,261754.38671875,64952.3828125,31036.45849609375,14531.634033203125,single,0,3,24860.0,0.0,211754.38671875,24860.0,0.0
CA,3,932.95886,529516.0,77523.8125,98645.29296875,35998.6142578125,mfj,1,3,34300.0,0.0,429516.0,34300.0,0.0
CA,4,881.30347,70120.529296875,83809.525390625,-97.947021484375,-10.26612663269043,single,0,4,30000.0,17927.682421875,20120.529296875,30000.0,17927.682421875
CA,4,1098.4026,130358.5,148761.90234375,10360.8701171875,3715.759765625,mfj,1,4,39440.0,27466.6076,30358.5,39440.0,27466.6076
CA,3,614.1504,62090.4755859375,70190.4755859375,1050.09765625,-197.32460021972656,single,0,3,24860.0,18848.615538671875,12090.4755859375,24860.0,18848.615538671875
CA,3,145.46022,51840.39453125,42166.66796875,2619.267578125,231.0725860595703,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,82.71974,10637.576171875,0.0,0.0,1.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,487.44382,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,102.70533,77954.4296875,0.0,5200.53173828125,999.897216796875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,1304.5519,41401.90625,41401.90625,-779.809326171875,4.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,2,210.71242,130642.09375,141428.57421875,12423.2607421875,4199.447265625,mfj,1,2,29160.0,20224.7654625,30642.09375,29160.0,20224.7654625
CA,2,404.21637,20885.00390625,2095.238037109375,18.83734130859375,-296.7259063720703,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,7,356.67746,977884.7922668457,979523.7919921875,301908.5417098999,96407.7066040039,mfj,1,7,54860.0,0.0,877884.7922668457,54860.0,0.0
CA,3,822.3364,37714.28515625,37714.28515625,-6220.775390625,3.0,single,0,3,24860.0,24860.0,0.0,24860.0,24860.0
CA,2,202.76804,223495.5,163428.57421875,31905.7626953125,12561.365234375,mfj,1,2,29160.0,0.0,123495.5,29160.0,0.0
CA,3,119.53901,214271.07286071777,226285.71875,29873.822265625,9581.4873046875,mfj,1,3,34300.0,0.0,114271.07286071777,34300.0,0.0
CA,1,1.683314,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,755.86505,60245.55078125,60238.09521484375,1746.995361328125,6.0,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,1,7.9113507,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,63.04662,4.372673034667969,0.0,0.0,0.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,7,35.634247,142465.8046875,142476.1953125,2973.89697265625,653.018798828125,mfj,1,7,54860.0,31563.2595484375,42465.8046875,54860.0,31563.2595484375
CA,3,740.1345,98787.7265625,5133.33349609375,4216.42138671875,1168.44970703125,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,2,515.02374,152910.15625,0.0,16053.6005859375,770.842529296875,mfj,1,2,29160.0,13731.398437500002,52910.15625,29160.0,13731.398437500002
CA,2,290410.12,10476.1904296875,10476.1904296875,-4758.33349609375,-990.2220458984375,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,3,1306.3983,39022.5625,54476.191162109375,-108.48687744140625,3.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,2,120.16708,245423.40625,239904.765625,37977.71484375,14602.7490234375,mfj,1,2,29160.0,0.0,145423.40625,29160.0,0.0
CA,6,1845.3457,5924.37060546875,0.0,-3247.1765136718745,-3420.07177734375,single,0,6,40280.0,40280.0,0.0,40280.0,40280.0
CA,1,2473.45,124319.9609375,0.0,15564.2919921875,5223.30078125,single,0,1,14580.0,0.0,74319.9609375,14580.0,0.0
CA,3,5.1497803,57838.43359375,52380.953125,735.63720703125,5.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,533.13196,260494.21875,235714.28125,57379.36328125,20187.548828125,single,0,1,14580.0,0.0,210494.21875,14580.0,0.0
CA,4,1158.2053,34414.6796875,52380.953125,-4831.935546875,3.0,single,0,4,30000.0,30000.0,0.0,30000.0,30000.0
CA,2,188.85841,0.0,0.0,-1355.9989013671875,0.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,542.1479,0.0,0.0,0.0,0.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,29.42392,1.4575576782226562,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,449.67978,36441.921875,0.0,1860.1513671875,33.17633056640625,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,534.5001,420324.8125,277619.0390625,74983.7578125,27069.435546875,mfj,1,2,29160.0,0.0,320324.8125,29160.0,0.0
CA,4,193.30951,383018.97265625,358285.71875,51952.31689453125,19493.09375,mfj,1,4,39440.0,0.0,283018.97265625,39440.0,0.0
CA,6,20.764816,57804.70703125,72788.5703125,-3711.62353515625,5.0,mfj,1,6,49720.0,49720.0,0.0,49720.0,49720.0
CA,4,92.61698,105728.375,107904.765625,380.197998046875,242.1480712890625,single,0,4,30000.0,0.0,55728.375,30000.0,0.0
CA,4,698.3083,13119.4755859375,0.0,0.0,1.0,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,103188.62,71502.953125,0.0,3333.092529296875,4.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,25.855526,81328.6875,0.0,4281.96337890625,4.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,289.1443,247897.140625,178095.234375,38572.3125,14833.0283203125,mfj,1,2,29160.0,0.0,147897.140625,29160.0,0.0
CA,4,322.41245,455138.33249759674,225479.04612731934,70985.484375,30002.30517578125,mfj,1,4,39440.0,0.0,355138.33249759674,39440.0,0.0
CA,1,0.27923706,132555.703125,130952.3828125,21351.869140625,8116.3349609375,single,0,1,14580.0,0.0,82555.703125,14580.0,0.0
CA,5,229.60596,37521.015625,0.0,-5100.0,3.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,2,190.46078,310367.625,300666.671875,54235.4140625,20208.970703125,mfj,1,2,29160.0,0.0,210367.625,29160.0,0.0
CA,6,64.81494,97005.63425445557,104761.90625,7874.22265625,2092.70556640625,single,0,6,40280.0,2412.2610446105978,47005.63425445557,40280.0,2412.2610446105978
CA,3,8.752698,147922.57360839844,49028.56970214844,11124.5693359375,5159.41024017334,mfj,1,3,34300.0,17862.557252319333,47922.57360839844,34300.0,17862.557252319333
